tree_index	node_name	label
1	node344	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node347	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node348	{'NMPs', 'Somite', 'NeuralTube'}
1	node348	{'NeuralTube', 'Somite'}
0	node349	{'NMPs', 'Somite', 'NeuralTube'}
1	node349	{'NeuralTube', 'Somite'}
0	node35	{'NeuralTube', 'Somite'}
1	node35	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node35	{'NMPs', 'Somite', 'NeuralTube'}
11	node35	{'NMPs', 'Somite', 'NeuralTube'}
12	node35	{'NeuralTube', 'Somite'}
13	node35	{'NMPs', 'Somite', 'NeuralTube'}
2	node35	{'NeuralTube', 'Somite'}
3	node35	{'NMPs', 'Somite', 'NeuralTube'}
5	node35	{'NMPs', 'Somite', 'NeuralTube'}
6	node35	{'NMPs', 'Somite', 'NeuralTube'}
9	node35	{'NeuralTube', 'Somite'}
1	node350	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node351	{'NMPs', 'Somite', 'NeuralTube'}
1	node351	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node352	{'NeuralTube', 'Somite'}
0	node353	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node353	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node354	{'NMPs', 'Somite', 'NeuralTube'}
1	node354	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node355	{'NeuralTube', 'Somite'}
1	node355	{'NeuralTube', 'Somite'}
1	node356	{'NeuralTube', 'Somite'}
0	node357	{'NMPs', 'Somite', 'NeuralTube'}
1	node357	{'NeuralTube', 'Somite'}
0	node358	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node358	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node359	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
11	node36	{'NMPs', 'Somite', 'NeuralTube'}
12	node36	{'NMPs', 'Somite', 'NeuralTube'}
13	node36	{'NMPs', 'Somite', 'NeuralTube'}
2	node36	{'NMPs', 'Somite', 'NeuralTube'}
4	node36	{'NeuralTube', 'Somite'}
5	node36	{'NMPs', 'Somite', 'NeuralTube'}
6	node36	{'NMPs', 'Somite', 'NeuralTube'}
8	node36	{'NeuralTube', 'Somite'}
9	node36	{'NeuralTube', 'Somite'}
0	node360	{'NMPs', 'Somite', 'NeuralTube'}
1	node360	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node361	{'NMPs', 'Somite', 'NeuralTube'}
1	node361	{'NeuralTube', 'Somite'}
0	node364	{'NMPs', 'Somite', 'NeuralTube'}
1	node364	{'NMPs', 'Somite', 'NeuralTube'}
0	node365	{'NMPs', 'Somite', 'NeuralTube'}
1	node365	{'NMPs', 'Somite', 'NeuralTube'}
0	node366	{'NeuralTube', 'Somite'}
0	node367	{'NeuralTube', 'Somite'}
1	node367	{'NeuralTube', 'Somite'}
1	node369	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node37	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node37	{'NMPs', 'Somite', 'NeuralTube'}
12	node37	{'NeuralTube', 'Somite'}
13	node37	{'NeuralTube', 'Somite'}
2	node37	{'NeuralTube', 'Somite'}
5	node37	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
6	node37	{'NeuralTube', 'Somite'}
9	node37	{'NeuralTube', 'Somite'}
0	node370	{'NMPs', 'Somite', 'NeuralTube'}
0	node371	{'NMPs', 'Somite', 'NeuralTube'}
0	node372	{'NeuralTube', 'Somite'}
0	node373	{'NMPs', 'Somite', 'NeuralTube'}
1	node373	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node374	{'NMPs', 'Somite', 'NeuralTube'}
1	node376	{'NeuralTube', 'Somite'}
0	node377	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node379	{'NeuralTube', 'Somite'}
1	node38	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
11	node38	{'NMPs', 'Somite', 'NeuralTube'}
12	node38	{'NeuralTube', 'Somite'}
2	node38	{'NMPs', 'Somite', 'NeuralTube'}
4	node38	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
6	node38	{'NMPs', 'Somite', 'NeuralTube'}
8	node38	{'NMPs', 'Somite', 'NeuralTube'}
1	node380	{'NeuralTube', 'Somite'}
1	node382	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node383	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node384	{'NeuralTube', 'Somite'}
0	node385	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node386	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node387	{'NeuralTube', 'Somite'}
0	node388	{'NeuralTube', 'Somite'}
1	node389	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node39	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
12	node39	{'NMPs', 'Somite', 'NeuralTube'}
13	node39	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
2	node39	{'NMPs', 'Somite', 'NeuralTube'}
5	node39	{'NMPs', 'Somite', 'NeuralTube'}
6	node39	{'NeuralTube', 'Somite'}
8	node39	{'NMPs', 'Somite', 'NeuralTube'}
9	node39	{'NeuralTube', 'Somite'}
0	node390	{'NMPs', 'Somite', 'NeuralTube'}
1	node390	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node392	{'NeuralTube', 'Somite'}
1	node393	{'NeuralTube', 'Somite'}
0	node394	{'NeuralTube', 'Somite'}
0	node395	{'NeuralTube', 'Somite'}
1	node395	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node396	{'NeuralTube', 'Somite'}
1	node397	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node399	{'NeuralTube', 'Somite'}
0	node4	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node4	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node4	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
11	node4	{'NMPs', 'Somite', 'NeuralTube'}
12	node4	{'NMPs', 'Somite', 'NeuralTube'}
13	node4	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
2	node4	{'NMPs', 'Somite', 'NeuralTube'}
3	node4	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
4	node4	{'NMPs', 'Somite', 'NeuralTube'}
5	node4	{'NMPs', 'Somite', 'NeuralTube'}
6	node4	{'NMPs', 'Somite', 'NeuralTube'}
7	node4	{'NeuralTube', 'Somite'}
8	node4	{'NMPs', 'Somite', 'NeuralTube'}
9	node4	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node40	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node40	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
11	node40	{'NeuralTube', 'Somite'}
12	node40	{'NMPs', 'Somite', 'NeuralTube'}
2	node40	{'NMPs', 'Somite', 'NeuralTube'}
4	node40	{'NeuralTube', 'Somite'}
5	node40	{'NeuralTube', 'Somite'}
6	node40	{'NMPs', 'Somite', 'NeuralTube'}
8	node40	{'NMPs', 'Somite', 'NeuralTube'}
9	node40	{'NMPs', 'Somite', 'NeuralTube'}
0	node401	{'NMPs', 'Somite', 'NeuralTube'}
0	node402	{'NeuralTube', 'Somite'}
0	node405	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node405	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node406	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node407	{'NeuralTube', 'Somite'}
0	node408	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node408	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node409	{'NMPs', 'Somite', 'NeuralTube'}
1	node409	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node41	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node41	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
11	node41	{'NMPs', 'Somite', 'NeuralTube'}
12	node41	{'NMPs', 'Somite', 'NeuralTube'}
13	node41	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
3	node41	{'NMPs', 'Somite', 'NeuralTube'}
5	node41	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
9	node41	{'NeuralTube', 'Somite'}
0	node410	{'NeuralTube', 'Somite'}
0	node412	{'NeuralTube', 'Somite'}
1	node412	{'NeuralTube', 'Somite'}
0	node414	{'NeuralTube', 'Somite'}
1	node414	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node416	{'NeuralTube', 'Somite'}
1	node416	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node419	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node42	{'NeuralTube', 'Somite'}
10	node42	{'NeuralTube', 'Somite'}
12	node42	{'NMPs', 'Somite', 'NeuralTube'}
2	node42	{'NMPs', 'Somite', 'NeuralTube'}
4	node42	{'NMPs', 'Somite', 'NeuralTube'}
8	node42	{'NeuralTube', 'Somite'}
1	node420	{'NeuralTube', 'Somite'}
0	node422	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node422	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node424	{'NeuralTube', 'Somite'}
0	node425	{'NMPs', 'Somite', 'NeuralTube'}
0	node426	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node427	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node428	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node43	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
12	node43	{'NMPs', 'Somite', 'NeuralTube'}
4	node43	{'NeuralTube', 'Somite'}
5	node43	{'NMPs', 'Somite', 'NeuralTube'}
1	node430	{'NeuralTube', 'Somite'}
0	node431	{'NMPs', 'Somite', 'NeuralTube'}
0	node432	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node433	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node434	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node434	{'NeuralTube', 'Somite'}
1	node436	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node437	{'NMPs', 'Somite', 'NeuralTube'}
0	node438	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node439	{'NMPs', 'Somite', 'NeuralTube'}
10	node44	{'NMPs', 'Somite', 'NeuralTube'}
11	node44	{'NeuralTube', 'Somite'}
13	node44	{'NeuralTube', 'Somite'}
4	node44	{'NMPs', 'Somite', 'NeuralTube'}
5	node44	{'NMPs', 'Somite', 'NeuralTube'}
9	node44	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node440	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node441	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node442	{'NeuralTube', 'Somite'}
1	node442	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node443	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node444	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node445	{'NMPs', 'Somite', 'NeuralTube'}
1	node445	{'NeuralTube', 'Somite'}
0	node446	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node446	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node447	{'NeuralTube', 'Somite'}
1	node447	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node448	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
11	node45	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
12	node45	{'NMPs', 'Somite', 'NeuralTube'}
13	node45	{'NMPs', 'Somite', 'NeuralTube'}
4	node45	{'NMPs', 'Somite', 'NeuralTube'}
5	node45	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
8	node45	{'NeuralTube', 'Somite'}
1	node450	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node451	{'NMPs', 'Somite', 'NeuralTube'}
1	node452	{'NeuralTube', 'Somite'}
0	node453	{'NMPs', 'Somite', 'NeuralTube'}
0	node454	{'NMPs', 'Somite', 'NeuralTube'}
0	node455	{'NeuralTube', 'Somite'}
1	node455	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node456	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node457	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node458	{'NeuralTube', 'Somite'}
1	node458	{'NeuralTube', 'Somite'}
1	node459	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node46	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node46	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node46	{'NeuralTube', 'Somite'}
11	node46	{'NMPs', 'Somite', 'NeuralTube'}
13	node46	{'NMPs', 'Somite', 'NeuralTube'}
3	node46	{'NMPs', 'Somite', 'NeuralTube'}
4	node46	{'NMPs', 'Somite', 'NeuralTube'}
5	node46	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
6	node46	{'NMPs', 'Somite', 'NeuralTube'}
8	node46	{'NeuralTube', 'Somite'}
0	node460	{'NeuralTube', 'Somite'}
0	node463	{'NeuralTube', 'Somite'}
1	node463	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node464	{'NeuralTube', 'Somite'}
1	node465	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node466	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node466	{'NeuralTube', 'Somite'}
0	node467	{'NeuralTube', 'Somite'}
1	node467	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node469	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node47	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node47	{'NeuralTube', 'Somite'}
13	node47	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
2	node47	{'NMPs', 'Somite', 'NeuralTube'}
3	node47	{'NMPs', 'Somite', 'NeuralTube'}
4	node47	{'NeuralTube', 'Somite'}
5	node47	{'NMPs', 'Somite', 'NeuralTube'}
8	node47	{'NeuralTube', 'Somite'}
9	node47	{'NMPs', 'Somite', 'NeuralTube'}
1	node470	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node471	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node472	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node473	{'NMPs', 'Somite', 'NeuralTube'}
1	node473	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node474	{'NeuralTube', 'Somite'}
1	node474	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node475	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node476	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node476	{'NeuralTube', 'Somite'}
1	node477	{'NeuralTube', 'Somite'}
1	node478	{'NeuralTube', 'Somite'}
0	node479	{'NMPs', 'Somite', 'NeuralTube'}
1	node479	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node48	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node48	{'NeuralTube', 'Somite'}
10	node48	{'NMPs', 'Somite', 'NeuralTube'}
13	node48	{'NeuralTube', 'Somite'}
2	node48	{'NeuralTube', 'Somite'}
3	node48	{'NeuralTube', 'Somite'}
4	node48	{'NMPs', 'Somite', 'NeuralTube'}
8	node48	{'NMPs', 'Somite', 'NeuralTube'}
9	node48	{'NeuralTube', 'Somite'}
0	node480	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node480	{'NeuralTube', 'Somite'}
0	node481	{'NMPs', 'Somite', 'NeuralTube'}
1	node482	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node483	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node484	{'NMPs', 'Somite', 'NeuralTube'}
1	node487	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node488	{'NMPs', 'Somite', 'NeuralTube'}
1	node488	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node49	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node49	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
10	node49	{'NeuralTube', 'Somite'}
11	node49	{'NeuralTube', 'Somite'}
12	node49	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
6	node49	{'NMPs', 'Somite', 'NeuralTube'}
9	node49	{'NeuralTube', 'Somite'}
0	node490	{'NeuralTube', 'Somite'}
1	node490	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node491	{'NeuralTube', 'Somite'}
1	node491	{'NMPs', 'Somite', 'NeuralTube'}
0	node492	{'NMPs', 'Somite', 'NeuralTube'}
0	node493	{'NMPs', 'Somite', 'NeuralTube'}
1	node493	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node494	{'NeuralTube', 'Somite'}
1	node495	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node497	{'NMPs', 'Somite', 'NeuralTube'}
1	node497	{'NeuralTube', 'Somite'}
0	node498	{'NMPs', 'Somite', 'NeuralTube'}
1	node498	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node5	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node5	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
10	node5	{'NMPs', 'Somite', 'NeuralTube'}
11	node5	{'NMPs', 'Somite', 'NeuralTube'}
12	node5	{'NMPs', 'Somite', 'NeuralTube'}
13	node5	{'NMPs', 'Somite', 'NeuralTube'}
2	node5	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
3	node5	{'NeuralTube', 'Somite'}
4	node5	{'NMPs', 'Somite', 'NeuralTube'}
6	node5	{'NMPs', 'Somite', 'NeuralTube'}
7	node5	{'NMPs', 'Somite', 'NeuralTube'}
8	node5	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
9	node5	{'NeuralTube', 'Somite'}
1	node50	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
11	node50	{'NMPs', 'Somite', 'NeuralTube'}
13	node50	{'NMPs', 'Somite', 'NeuralTube'}
3	node50	{'NMPs', 'Somite', 'NeuralTube'}
5	node50	{'NMPs', 'Somite', 'NeuralTube'}
6	node50	{'NMPs', 'Somite', 'NeuralTube'}
1	node502	{'NeuralTube', 'Somite'}
0	node503	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node505	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node506	{'NeuralTube', 'Somite'}
1	node506	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node507	{'NeuralTube', 'Somite'}
0	node508	{'NMPs', 'Somite', 'NeuralTube'}
1	node508	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node509	{'NeuralTube', 'Somite'}
0	node51	{'NMPs', 'Somite', 'NeuralTube'}
10	node51	{'NeuralTube', 'Somite'}
11	node51	{'NMPs', 'Somite', 'NeuralTube'}
13	node51	{'NMPs', 'Somite', 'NeuralTube'}
4	node51	{'NMPs', 'Somite', 'NeuralTube'}
5	node51	{'NMPs', 'Somite', 'NeuralTube'}
6	node51	{'NMPs', 'Somite', 'NeuralTube'}
9	node51	{'NeuralTube', 'Somite'}
0	node510	{'NeuralTube', 'Somite'}
1	node511	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node512	{'NeuralTube', 'Somite'}
1	node512	{'NeuralTube', 'Somite'}
1	node513	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
0	node514	{'NeuralTube', 'Somite'}
1	node514	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node515	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node517	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node519	{'NeuralTube', 'Somite'}
0	node52	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node52	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
12	node52	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
13	node52	{'NeuralTube', 'Somite'}
2	node52	{'NeuralTube', 'Somite'}
3	node52	{'NMPs', 'Somite', 'NeuralTube'}
5	node52	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
6	node52	{'NMPs', 'Somite', 'NeuralTube'}
8	node52	{'NMPs', 'Somite', 'NeuralTube'}
0	node521	{'NMPs', 'Somite', 'NeuralTube'}
1	node521	{'NeuralTube', 'Somite'}
0	node522	{'NeuralTube', 'Somite'}
1	node522	{'NeuralTube', 'Somite'}
1	node523	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node525	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
1	node526	{'NMPs', 'NeuralTube', 'Endoderm', 'PCGLC', 'Somite', 'Endothelial'}
0	node529	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node53	{'NeuralTube', 'Somite'}
1	node53	{'NeuralTube', 'Somite'}
12	node53	{'NeuralTube', 'Somite'}
13	node53	{'NeuralTube', 'Somite'}
4	node53	{'NMPs', 'Somite', 'NeuralTube'}
8	node53	{'NeuralTube', 'Somite'}
9	node53	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node530	{'NeuralTube', 'Somite'}
1	node531	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node532	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node533	{'NMPs', 'Somite', 'NeuralTube'}
1	node533	{'NeuralTube', 'Somite'}
0	node534	{'NeuralTube', 'Somite'}
1	node534	{'NeuralTube', 'Somite'}
0	node535	{'NMPs', 'Somite', 'NeuralTube'}
0	node536	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node536	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node537	{'NeuralTube', 'Somite'}
0	node538	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node538	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node539	{'NMPs', 'Somite', 'NeuralTube'}
0	node54	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
10	node54	{'NMPs', 'Somite', 'NeuralTube'}
12	node54	{'NMPs', 'Somite', 'NeuralTube'}
13	node54	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
4	node54	{'NMPs', 'Somite', 'NeuralTube'}
5	node54	{'NMPs', 'Somite', 'NeuralTube'}
6	node54	{'NMPs', 'Somite', 'NeuralTube'}
9	node54	{'NMPs', 'Somite', 'NeuralTube'}
0	node541	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node546	{'NMPs', 'Somite', 'NeuralTube'}
1	node546	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node547	{'NeuralTube', 'Somite'}
0	node549	{'NMPs', 'Somite', 'NeuralTube'}
1	node549	{'NeuralTube', 'Somite'}
0	node55	{'NMPs', 'Somite', 'NeuralTube'}
11	node55	{'NMPs', 'Somite', 'NeuralTube'}
12	node55	{'NMPs', 'Somite', 'NeuralTube'}
13	node55	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
2	node55	{'NMPs', 'Somite', 'NeuralTube'}
4	node55	{'NMPs', 'Somite', 'NeuralTube'}
9	node55	{'NMPs', 'Somite', 'NeuralTube'}
0	node550	{'NeuralTube', 'Somite'}
1	node550	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node551	{'NMPs', 'Somite', 'NeuralTube'}
1	node551	{'NMPs', 'Somite', 'NeuralTube', 'Endothelial'}
1	node552	{'NeuralTube', 'Somite'}
0	node553	{'NeuralTube', 'Somite'}
1	node553	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node555	{'NeuralTube', 'Somite'}
0	node556	{'NeuralTube', 'Somite'}
1	node556	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node557	{'NeuralTube', 'Somite'}
1	node557	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node558	{'NeuralTube', 'Somite'}
0	node56	{'NeuralTube', 'Somite'}
1	node56	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
11	node56	{'NeuralTube', 'Somite'}
12	node56	{'NMPs', 'Somite', 'NeuralTube'}
13	node56	{'NMPs', 'Somite', 'NeuralTube'}
4	node56	{'NMPs', 'Somite', 'NeuralTube'}
8	node56	{'NMPs', 'Somite', 'NeuralTube'}
9	node56	{'NMPs', 'Somite', 'NeuralTube'}
0	node560	{'NeuralTube', 'Somite'}
0	node561	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node561	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node563	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
1	node564	{'NeuralTube', 'Somite'}
0	node565	{'NMPs', 'Somite', 'NeuralTube'}
1	node565	{'NMPs', 'NeuralTube', 'Endoderm', 'Somite', 'Endothelial'}
0	node566	{'NeuralTube', 'Somite'}
12	node57	{'NMPs', 'Somite', 'NeuralTube'}
